draw_id,draw_sequence,frequency_last_10,frequency_last_30,frequency_last_50,frequency_all_time,appearance_rate,days_since_last,day_of_week,is_weekend,month,week_of_year,mean_gap,std_gap,min_gap,max_gap,current_gap,temperature_score,is_hot,is_cold,trend
4683,1104,0.0,5.0,8.0,71.0,0.0643115942028985,18,6,1,7,30,17.042857142857144,16.829765904734483,1.0,94.0,18,16.666666666666664,1,0,cooling_down
4947,1368,1.0,2.0,3.0,74.0,0.0540935672514619,7,4,0,4,17,19.80821917808219,20.87776396876645,1.0,80.0,7,6.666666666666667,1,0,heating_up
2903,804,1.0,2.0,2.0,50.0,0.0621890547263681,6,4,0,8,34,16.489795918367346,17.464976555403666,1.0,74.0,6,6.666666666666667,0,0,heating_up
4080,950,0.0,2.0,7.0,70.0,0.0736842105263157,18,6,1,2,7,14.942028985507246,19.48606641395371,1.0,142.0,18,6.666666666666667,0,0,cooling_down
3862,732,1.0,1.0,2.0,57.0,0.0778688524590164,10,5,1,7,28,14.339285714285714,14.513881022901447,1.0,72.0,10,3.333333333333333,0,1,heating_up
2502,403,0.0,1.0,1.0,11.0,0.0272952853598014,26,0,0,7,28,36.1,44.89643638419424,4.0,160.0,26,3.333333333333333,0,0,cooling_down
3952,822,0.0,1.0,2.0,54.0,0.0656934306569343,22,4,0,10,41,17.0,15.88044959203873,1.0,70.0,22,3.333333333333333,0,1,cooling_down
4199,100,0.0,3.0,3.0,5.0,0.05,17,4,0,9,38,16.25,13.5531361684298,3.0,38.0,17,10.0,1,0,cooling_down
2248,149,0.0,2.0,2.0,7.0,0.046979865771812,17,2,0,4,16,16.666666666666668,12.215654801205796,8.0,43.0,17,6.666666666666667,0,0,cooling_down
2231,132,0.0,2.0,2.0,8.0,0.0606060606060606,17,1,0,3,13,14.285714285714286,11.170295887042638,2.0,36.0,17,6.666666666666667,0,0,cooling_down
3734,604,0.0,1.0,2.0,48.0,0.0794701986754966,26,3,0,3,9,14.191489361702128,14.504054162319717,1.0,66.0,26,3.333333333333333,0,1,cooling_down
4912,1333,0.0,1.0,2.0,71.0,0.0532633158289572,26,6,1,3,11,20.142857142857142,20.879440136367723,1.0,85.0,26,3.333333333333333,0,1,cooling_down
4251,1121,0.0,2.0,2.0,80.0,0.071364852809991,14,2,0,8,33,15.379746835443038,16.943169190396134,1.0,80.0,14,6.666666666666667,0,0,cooling_down
4436,1306,0.0,1.0,3.0,85.0,0.065084226646248,29,0,0,2,8,15.94047619047619,15.612381526086908,1.0,71.0,29,3.333333333333333,0,1,cooling_down
3778,648,0.0,0.0,1.0,31.0,0.0478395061728395,47,3,0,4,16,19.73333333333333,17.910766470353956,1.0,60.0,47,0.0,0,1,stable
2221,122,1.0,3.0,3.0,6.0,0.0491803278688524,2,5,1,3,11,13.6,9.13454979733539,2.0,28.0,2,10.0,1,0,stable
167,69,3.0,6.0,14.0,19.0,0.2753623188405797,3,0,0,12,52,3.5,2.114762923408253,1.0,7.0,3,20.0,1,0,heating_up
4917,1338,1.0,1.0,2.0,81.0,0.0605381165919282,5,4,0,3,12,17.725,17.17409022335681,1.0,79.0,5,3.333333333333333,0,0,heating_up
4735,1156,2.0,4.0,5.0,62.0,0.0536332179930795,2,2,0,9,38,20.327868852459016,25.358234224787694,1.0,171.0,2,13.333333333333334,1,0,heating_up
4435,856,0.0,2.0,2.0,42.0,0.0490654205607476,16,3,0,11,46,22.4390243902439,20.42601017651544,1.0,90.0,16,6.666666666666667,1,0,cooling_down
3194,64,0.0,0.0,0.0,0.0,0.0,999,2,0,7,28,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4812,1233,0.0,1.0,2.0,60.0,0.048661800486618,25,4,0,12,49,21.779661016949152,25.95241264158284,1.0,148.0,25,3.333333333333333,0,0,cooling_down
2254,155,0.0,2.0,3.0,12.0,0.0774193548387096,28,4,0,10,43,11.0,8.903523306687486,1.0,34.0,28,6.666666666666667,0,0,cooling_down
2204,105,0.0,1.0,1.0,7.0,0.0666666666666666,16,2,0,2,9,11.333333333333334,12.364824660660938,1.0,36.0,16,3.333333333333333,0,1,cooling_down
2380,175,0.0,0.0,2.0,7.0,0.04,46,2,0,12,49,17.0,16.593171286204857,2.0,48.0,46,0.0,0,1,stable
4057,478,0.0,2.0,4.0,19.0,0.0397489539748954,27,3,0,10,43,23.77777777777778,19.668235970031464,3.0,92.0,27,6.666666666666667,0,0,cooling_down
2178,79,1.0,4.0,5.0,11.0,0.1392405063291139,3,5,1,11,48,7.5,5.481788029466299,1.0,20.0,3,13.333333333333334,1,0,cooling_down
2972,873,0.0,0.0,1.0,35.0,0.0400916380297823,42,3,0,10,44,24.676470588235293,17.24344818156483,1.0,57.0,42,0.0,0,1,stable
436,334,0.0,1.0,1.0,13.0,0.0389221556886227,33,4,0,2,5,63.91666666666666,50.36609033422741,4.0,184.0,33,3.333333333333333,0,0,cooling_down
2261,162,0.0,2.0,2.0,12.0,0.074074074074074,19,1,0,4,18,10.272727272727272,14.554542615410549,1.0,54.0,19,6.666666666666667,0,0,cooling_down
3408,278,0.0,1.0,2.0,10.0,0.0359712230215827,22,6,1,3,12,33.111111111111114,32.7971694051126,5.0,112.0,22,3.333333333333333,0,1,cooling_down
3568,438,2.0,3.0,4.0,24.0,0.0547945205479452,3,5,1,9,37,21.43478260869565,19.046455991136675,1.0,66.0,3,10.0,1,0,heating_up
3855,725,0.0,1.0,3.0,43.0,0.0593103448275862,13,5,1,7,27,16.047619047619047,14.05592974504826,1.0,58.0,13,3.333333333333333,0,1,cooling_down
3908,329,0.0,2.0,2.0,11.0,0.033434650455927,26,1,0,5,22,38.8,29.38979414694836,4.0,94.0,26,6.666666666666667,0,0,cooling_down
2678,579,0.0,1.0,3.0,32.0,0.0552677029360967,26,2,0,7,27,17.516129032258064,15.218560331516114,1.0,63.0,26,3.333333333333333,0,1,cooling_down
2794,695,0.0,2.0,2.0,34.0,0.0489208633093525,11,6,1,10,43,20.90909090909091,20.31026555839046,1.0,88.0,11,6.666666666666667,0,0,cooling_down
605,503,0.0,1.0,1.0,23.0,0.0457256461232604,40,1,0,1,4,50.63636363636363,62.13222370992766,3.0,264.0,40,3.333333333333333,0,1,cooling_down
4945,1366,0.0,2.0,2.0,69.0,0.0505124450951683,16,2,0,4,17,21.558823529411764,24.010036108053534,1.0,106.0,16,6.666666666666667,1,0,cooling_down
2638,539,0.0,2.0,3.0,28.0,0.0519480519480519,21,4,0,5,21,19.40740740740741,17.876654047811364,1.0,80.0,21,6.666666666666667,0,0,cooling_down
4509,930,1.0,3.0,3.0,48.0,0.0516129032258064,6,0,0,1,5,21.382978723404257,21.86666869090592,1.0,101.0,6,10.0,1,0,stable
2464,365,0.0,0.0,0.0,17.0,0.0465753424657534,87,4,0,5,22,17.4375,16.16310903724899,1.0,72.0,87,0.0,0,1,stable
4554,1424,1.0,3.0,4.0,82.0,0.0575842696629213,7,6,1,6,25,18.62962962962963,19.16171881027536,1.0,104.0,7,10.0,1,0,stable
2619,520,0.0,1.0,2.0,22.0,0.0423076923076923,11,6,1,11,44,22.95238095238096,14.420475490727926,1.0,51.0,11,3.333333333333333,0,1,cooling_down
4754,1624,0.0,1.0,4.0,103.0,0.063423645320197,16,3,0,1,2,16.901960784313726,15.23766605302663,1.0,61.0,16,3.333333333333333,0,1,cooling_down
2685,586,0.0,2.0,4.0,35.0,0.0597269624573378,15,2,0,7,28,16.88235294117647,20.176813579660536,1.0,88.0,15,6.666666666666667,1,0,cooling_down
4649,1519,0.0,2.0,3.0,109.0,0.0717577353522053,21,3,0,9,39,14.97222222222222,14.670743330743102,1.0,87.0,21,6.666666666666667,0,0,cooling_down
522,423,2.0,9.0,22.0,187.0,0.442080378250591,4,6,1,4,17,2.317204301075269,1.784468455293758,1.0,13.0,4,30.0,0,1,cooling_down
2309,210,0.0,1.0,3.0,13.0,0.0619047619047619,32,2,0,6,25,14.25,13.583844571156332,1.0,48.0,32,3.333333333333333,0,0,cooling_down
3457,327,2.0,2.0,6.0,21.0,0.0642201834862385,1,6,1,5,20,20.5,25.535269726399992,2.0,115.0,1,6.666666666666667,0,0,heating_up
516,417,4.0,17.0,24.0,197.0,0.4724220623501199,1,0,0,4,17,2.188775510204082,1.769952302658454,1.0,16.0,1,56.66666666666666,0,0,cooling_down
151,53,1.0,2.0,2.0,2.0,0.0377358490566037,5,5,1,12,49,8.0,0.0,8.0,8.0,5,6.666666666666667,0,0,heating_up
2596,497,0.0,1.0,4.0,24.0,0.0482897384305835,29,4,0,4,14,20.17391304347826,16.16666504264668,1.0,59.0,29,3.333333333333333,0,1,cooling_down
2678,579,0.0,3.0,5.0,26.0,0.0449050086355785,13,3,0,1,1,22.96,18.66864751394701,2.0,75.0,13,10.0,1,0,cooling_down
464,365,5.0,10.0,14.0,167.0,0.4575342465753425,3,6,1,2,8,2.2228915662650603,1.8575035261575967,1.0,12.0,3,33.33333333333333,0,1,heating_up
4451,1321,0.0,1.0,2.0,71.0,0.0537471612414837,26,1,0,3,10,19.957142857142856,25.7201620269756,1.0,167.0,26,3.333333333333333,0,1,cooling_down
4764,1185,1.0,1.0,4.0,67.0,0.0565400843881856,6,4,0,10,42,19.484848484848484,20.61203122056749,1.0,101.0,6,3.333333333333333,0,0,heating_up
4567,1437,0.0,2.0,4.0,96.0,0.0668058455114822,11,5,1,7,27,16.2,14.91068144159185,1.0,79.0,11,6.666666666666667,0,0,cooling_down
4152,1022,1.0,2.0,4.0,85.0,0.0831702544031311,4,6,1,5,18,13.345238095238097,12.831781644861554,1.0,64.0,4,6.666666666666667,0,0,heating_up
2805,706,1.0,1.0,1.0,36.0,0.0509915014164305,6,3,0,11,45,19.77142857142857,18.89835323783638,1.0,81.0,6,3.333333333333333,0,1,heating_up
4200,621,2.0,3.0,6.0,39.0,0.0628019323671497,5,6,1,3,11,16.342105263157894,16.621603437425193,1.0,85.0,5,10.0,1,0,heating_up
147,22,2.0,5.0,5.0,5.0,0.2272727272727272,2,3,0,7,27,3.5,2.692582403567252,1.0,8.0,2,16.666666666666664,0,1,heating_up
2581,482,1.0,3.0,5.0,25.0,0.0518672199170124,1,3,0,3,12,20.041666666666668,19.4453918419992,1.0,64.0,1,10.0,1,0,stable
3277,147,0.0,0.0,0.0,4.0,0.0272108843537414,102,1,0,11,46,40.66666666666666,32.221455929585524,14.0,86.0,102,0.0,0,1,stable
3661,531,1.0,1.0,3.0,26.0,0.0489642184557438,5,0,0,12,51,24.64,24.773986356660487,1.0,110.0,5,3.333333333333333,0,1,heating_up
4216,1086,1.0,2.0,4.0,73.0,0.0672191528545119,1,2,0,7,28,16.47222222222222,15.540245441918277,1.0,65.0,1,6.666666666666667,0,0,heating_up
3918,339,0.0,0.0,0.0,0.0,0.0,999,4,0,6,23,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2376,277,0.0,0.0,1.0,14.0,0.0505415162454873,33,6,1,8,34,17.307692307692307,18.10815632370637,2.0,63.0,33,0.0,0,1,stable
3575,6,0.0,0.0,0.0,0.0,0.0,999,1,0,4,14,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
187,89,0.0,0.0,1.0,2.0,0.0224719101123595,42,6,1,1,2,42.0,0.0,42.0,42.0,42,0.0,0,1,stable
2951,852,1.0,2.0,4.0,41.0,0.0481220657276995,9,3,0,10,41,21.2,19.6178490156286,1.0,78.0,9,6.666666666666667,1,0,heating_up
5078,1499,1.0,3.0,4.0,82.0,0.0547031354236157,7,4,0,9,36,19.77777777777778,16.816364751538604,1.0,72.0,7,10.0,1,0,stable
3890,311,0.0,1.0,4.0,13.0,0.0418006430868167,28,2,0,5,18,28.5,28.07875828213681,2.0,88.0,28,3.333333333333333,0,0,cooling_down
3437,307,0.0,1.0,3.0,16.0,0.0521172638436482,30,5,1,4,17,24.133333333333333,22.336417697463386,1.0,70.0,30,3.333333333333333,0,1,cooling_down
2408,203,1.0,1.0,4.0,9.0,0.0443349753694581,1,2,0,12,1,18.0,15.066519173319364,2.0,45.0,1,3.333333333333333,0,1,heating_up
3138,18,0.0,0.0,0.0,0.0,0.0,999,5,1,4,16,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4544,965,0.0,0.0,0.0,0.0,0.0,999,0,0,3,10,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4002,872,0.0,3.0,4.0,61.0,0.0699541284403669,12,5,1,12,48,15.933333333333334,15.800703219231169,1.0,61.0,12,10.0,1,0,cooling_down
6011,154,4.0,14.0,25.0,79.0,0.512987012987013,3,2,0,11,46,1.9230769230769231,1.3470692858014048,1.0,7.0,3,46.66666666666666,0,0,cooling_down
2179,80,1.0,5.0,5.0,7.0,0.0875,6,6,1,11,48,11.833333333333334,12.184917817622829,2.0,36.0,6,16.666666666666664,1,0,cooling_down
4605,1026,1.0,3.0,4.0,46.0,0.0448343079922027,7,3,0,5,19,24.97777777777777,22.32735132710441,1.0,112.0,7,10.0,1,0,stable
2344,245,0.0,1.0,1.0,14.0,0.0571428571428571,30,2,0,7,30,14.384615384615383,17.054385682454736,1.0,54.0,30,3.333333333333333,0,1,cooling_down
4378,1248,1.0,1.0,3.0,79.0,0.063301282051282,9,5,1,12,51,16.987179487179485,16.82450409963258,1.0,76.0,9,3.333333333333333,0,1,heating_up
3774,644,0.0,0.0,2.0,43.0,0.0667701863354037,46,1,0,4,15,16.428571428571427,17.92596262560038,1.0,78.0,46,0.0,0,1,stable
4515,1385,0.0,1.0,2.0,109.0,0.0787003610108303,35,2,0,5,20,13.37962962962963,13.964715849300864,1.0,91.0,35,3.333333333333333,0,1,cooling_down
537,105,2.0,10.0,13.0,29.0,0.2761904761904762,5,2,0,9,39,3.4285714285714284,2.5132302979655967,1.0,13.0,5,33.33333333333333,0,0,cooling_down
3686,556,1.0,3.0,4.0,39.0,0.0701438848920863,2,4,0,1,2,16.94736842105263,16.679561032373933,1.0,79.0,2,10.0,1,0,stable
4720,1141,0.0,2.0,3.0,51.0,0.0446976336546888,18,1,0,9,36,24.02,22.77761181511354,2.0,102.0,18,6.666666666666667,1,0,cooling_down
4187,88,1.0,3.0,6.0,6.0,0.0681818181818181,10,6,1,9,36,8.0,7.071067811865476,1.0,18.0,10,10.0,1,0,stable
3482,352,0.0,2.0,3.0,19.0,0.0539772727272727,21,3,0,6,25,21.61111111111111,19.567941153520835,1.0,66.0,21,6.666666666666667,0,0,cooling_down
4340,761,0.0,0.0,1.0,44.0,0.0578186596583442,41,6,1,8,32,19.09302325581396,22.706226943786035,1.0,118.0,41,0.0,0,1,stable
542,440,1.0,4.0,8.0,33.0,0.075,10,4,0,10,42,32.03125,33.496720338527176,2.0,168.0,10,13.333333333333334,1,0,cooling_down
2325,226,1.0,1.0,2.0,12.0,0.0530973451327433,6,5,1,1,1,19.363636363636363,17.5927295276033,3.0,64.0,6,3.333333333333333,0,0,heating_up
3470,340,0.0,1.0,3.0,17.0,0.05,20,5,1,6,23,24.3125,25.1314512861872,1.0,104.0,20,3.333333333333333,0,1,cooling_down
3988,858,1.0,2.0,3.0,65.0,0.0757575757575757,7,5,1,11,46,14.734375,14.172202311545478,1.0,68.0,7,6.666666666666667,0,0,heating_up
1199,33,0.0,1.0,1.0,1.0,0.0303030303030303,21,0,0,7,29,0.0,0.0,0.0,0.0,21,3.333333333333333,0,1,cooling_down
4196,617,1.0,2.0,2.0,40.0,0.0648298217179902,7,2,0,3,11,17.82051282051282,16.643889761821956,1.0,67.0,7,6.666666666666667,0,0,heating_up
4342,1212,0.0,2.0,2.0,89.0,0.0734323432343234,11,3,0,11,46,14.784090909090908,13.221409001756792,1.0,68.0,11,6.666666666666667,0,0,cooling_down
3917,787,1.0,1.0,2.0,61.0,0.0775095298602287,1,4,0,9,36,14.816666666666666,16.805248849359206,1.0,87.0,1,3.333333333333333,0,1,heating_up
2401,302,0.0,0.0,1.0,11.0,0.0364238410596026,38,4,0,3,12,24.9,32.540590037674484,4.0,116.0,38,0.0,0,1,stable
2425,326,0.0,0.0,3.0,13.0,0.0398773006134969,40,5,1,4,16,23.916666666666668,25.594460121067,2.0,91.0,40,0.0,0,1,stable
2190,91,1.0,5.0,7.0,9.0,0.0989010989010989,8,3,0,8,34,7.625,7.227335262736882,2.0,25.0,8,16.666666666666664,1,0,cooling_down
2397,298,0.0,0.0,0.0,7.0,0.023489932885906,63,6,1,9,37,33.5,12.07959712352472,16.0,56.0,63,0.0,0,1,stable
3615,485,1.0,3.0,4.0,38.0,0.0783505154639175,6,3,0,11,44,15.027027027027026,17.825712504597586,1.0,85.0,6,10.0,1,0,stable
162,63,0.0,1.0,3.0,3.0,0.0476190476190476,65,6,1,4,16,22.5,8.5,14.0,31.0,65,3.333333333333333,0,1,cooling_down
2117,18,1.0,1.0,1.0,1.0,0.0555555555555555,7,0,0,6,24,0.0,0.0,0.0,0.0,7,3.333333333333333,0,0,heating_up
4765,1186,0.0,1.0,5.0,63.0,0.0531197301854974,13,5,1,10,42,20.32258064516129,25.15293492369737,1.0,171.0,13,3.333333333333333,0,0,cooling_down
4235,1105,1.0,3.0,4.0,68.0,0.0615384615384615,1,0,0,7,31,17.791044776119403,20.60469249078438,1.0,88.0,1,10.0,1,0,stable
1953,66,0.0,1.0,3.0,4.0,0.0606060606060606,20,5,1,8,33,13.0,6.164414002968976,6.0,21.0,20,3.333333333333333,0,1,cooling_down
2700,601,0.0,2.0,4.0,31.0,0.0515806988352745,11,3,0,7,30,20.133333333333333,16.24752972676838,1.0,56.0,11,6.666666666666667,0,0,cooling_down
3659,529,1.0,3.0,3.0,28.0,0.052930056710775,1,5,1,12,50,23.11111111111111,21.756792610386256,2.0,76.0,1,10.0,1,0,stable
4079,949,1.0,1.0,1.0,50.0,0.0526870389884088,10,5,1,2,7,20.693877551020407,18.846538232045297,1.0,80.0,10,3.333333333333333,0,1,heating_up
4649,1070,0.0,0.0,2.0,63.0,0.0588785046728971,47,0,0,6,26,18.225806451612904,16.70176671632106,1.0,94.0,47,0.0,0,1,stable
4529,950,0.0,2.0,4.0,50.0,0.0526315789473684,14,6,1,2,7,20.97959183673469,21.21175049393793,1.0,94.0,14,6.666666666666667,0,0,cooling_down
2315,110,0.0,2.0,2.0,4.0,0.0363636363636363,14,0,0,9,40,17.666666666666668,11.897712198383164,6.0,34.0,14,6.666666666666667,0,0,cooling_down
4159,60,1.0,5.0,5.0,6.0,0.1,9,6,1,8,32,9.8,12.639620247459968,2.0,35.0,9,16.666666666666664,1,0,cooling_down
2849,750,0.0,1.0,1.0,44.0,0.0586666666666666,17,6,1,6,26,17.302325581395348,14.100197728649766,1.0,64.0,17,3.333333333333333,0,0,cooling_down
4431,1301,1.0,4.0,4.0,89.0,0.0684089162182936,10,2,0,2,7,15.693181818181818,18.20923713802312,1.0,120.0,10,13.333333333333334,1,0,cooling_down
2713,614,0.0,0.0,0.0,33.0,0.0537459283387622,53,3,0,2,6,17.6875,12.324866885690897,1.0,46.0,53,0.0,0,1,stable
4265,686,0.0,3.0,3.0,30.0,0.0437317784256559,14,1,0,5,22,26.55172413793104,25.217107229564387,1.0,94.0,14,10.0,1,0,cooling_down
4714,1584,0.0,0.0,0.0,89.0,0.0561868686868686,55,5,1,11,48,18.693181818181817,17.780452721090715,1.0,86.0,55,0.0,0,1,stable
4609,1030,0.0,2.0,2.0,52.0,0.0504854368932038,19,0,0,5,20,21.90196078431373,25.150725949029145,1.0,118.0,19,6.666666666666667,0,0,cooling_down
2226,21,0.0,1.0,1.0,1.0,0.0476190476190476,16,2,0,7,27,0.0,0.0,0.0,0.0,16,3.333333333333333,0,0,cooling_down
2127,28,1.0,1.0,1.0,1.0,0.0357142857142857,3,3,0,6,25,0.0,0.0,0.0,0.0,3,3.333333333333333,0,0,heating_up
3999,869,0.0,1.0,2.0,51.0,0.0586881472957422,12,2,0,11,48,16.88,13.87319718017444,1.0,82.0,12,3.333333333333333,0,1,cooling_down
4058,928,2.0,3.0,3.0,70.0,0.0754310344827586,3,5,1,1,4,14.898550724637682,16.42651173422627,1.0,87.0,3,10.0,1,0,heating_up
2800,701,1.0,2.0,3.0,39.0,0.0556348074179743,8,4,0,5,19,18.526315789473685,14.941529623141813,1.0,57.0,8,6.666666666666667,1,0,heating_up
3678,548,1.0,2.0,3.0,30.0,0.0547445255474452,2,3,0,1,1,20.82758620689655,18.294655269093816,1.0,66.0,2,6.666666666666667,0,0,heating_up
2107,8,0.0,0.0,0.0,0.0,0.0,999,2,0,2,9,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2591,492,0.0,0.0,0.0,22.0,0.0447154471544715,62,6,1,3,13,19.476190476190474,20.36013623216432,1.0,92.0,62,0.0,0,1,stable
4290,191,1.0,1.0,2.0,7.0,0.0366492146596858,5,4,0,12,51,29.666666666666668,22.31342396157275,8.0,73.0,5,3.333333333333333,0,0,heating_up
2664,565,0.0,3.0,4.0,32.0,0.0566371681415929,12,2,0,6,25,17.516129032258064,15.218560331516114,1.0,63.0,12,10.0,1,0,cooling_down
2763,664,2.0,3.0,5.0,38.0,0.0572289156626506,5,3,0,9,39,17.2972972972973,15.3849081277986,1.0,56.0,5,10.0,1,0,heating_up
2520,421,1.0,1.0,2.0,24.0,0.0570071258907363,2,4,0,7,30,17.434782608695652,13.014460475735447,2.0,51.0,2,3.333333333333333,0,0,heating_up
4581,1451,1.0,2.0,2.0,78.0,0.0537560303239145,9,5,1,7,29,20.142857142857142,25.26519822181065,1.0,167.0,9,6.666666666666667,0,0,heating_up
6002,145,7.0,16.0,24.0,64.0,0.4413793103448276,1,0,0,11,45,2.1904761904761907,1.7261494247992244,1.0,7.0,1,53.333333333333336,0,0,heating_up
4514,1384,1.0,4.0,7.0,94.0,0.0679190751445086,10,6,1,5,19,16.032258064516128,17.88881527953838,1.0,119.0,10,13.333333333333334,1,0,cooling_down
4160,581,1.0,2.0,4.0,40.0,0.0688468158347676,3,1,0,2,6,17.23076923076923,17.40683853011259,1.0,92.0,3,6.666666666666667,0,0,heating_up
3453,323,0.0,2.0,3.0,19.0,0.0588235294117647,23,2,0,5,20,21.27777777777778,25.644591276298303,1.0,110.0,23,6.666666666666667,0,0,cooling_down
4251,1121,1.0,1.0,1.0,72.0,0.0642283675289919,4,2,0,8,33,17.225352112676056,19.30715198660236,1.0,90.0,4,3.333333333333333,0,1,heating_up
148,49,3.0,14.0,21.0,21.0,0.4285714285714285,1,3,0,4,14,2.35,1.6815171720800235,1.0,8.0,1,46.66666666666666,0,0,cooling_down
5014,1435,0.0,0.0,2.0,61.0,0.0425087108013937,33,3,0,7,27,25.23333333333333,23.17999616527626,1.0,129.0,33,0.0,0,1,stable
2312,213,0.0,2.0,3.0,13.0,0.0610328638497652,19,6,1,12,51,15.0,14.571661996262929,1.0,44.0,19,6.666666666666667,1,0,cooling_down
2512,413,0.0,1.0,1.0,19.0,0.0460048426150121,25,4,0,1,2,21.27777777777778,13.440426396822202,2.0,46.0,25,3.333333333333333,0,0,cooling_down
2785,686,0.0,3.0,4.0,27.0,0.0393586005830903,16,3,0,4,17,23.76923076923077,26.98191373196225,1.0,134.0,16,10.0,1,0,cooling_down
2612,513,0.0,1.0,3.0,34.0,0.0662768031189083,16,6,1,10,43,15.212121212121213,10.87047035796931,1.0,47.0,16,3.333333333333333,0,1,cooling_down
2114,15,0.0,0.0,0.0,0.0,0.0,999,4,0,9,39,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
665,563,1.0,4.0,6.0,35.0,0.0621669626998223,8,5,1,4,16,36.41176470588236,41.87314009710396,2.0,231.0,8,13.333333333333334,1,0,cooling_down
2606,507,0.0,2.0,5.0,25.0,0.04930966469428,23,0,0,10,43,19.08333333333333,15.947613893272212,2.0,58.0,23,6.666666666666667,1,0,cooling_down
2484,385,0.0,1.0,4.0,24.0,0.0623376623376623,31,4,0,12,50,13.695652173913045,11.95438716123734,2.0,52.0,31,3.333333333333333,0,0,cooling_down
4091,512,0.0,0.0,0.0,22.0,0.04296875,56,2,0,11,48,25.047619047619047,23.544236359662147,1.0,74.0,56,0.0,0,1,stable
3947,817,0.0,1.0,2.0,66.0,0.0807833537331701,20,6,1,10,40,13.815384615384616,15.147370736754494,1.0,88.0,20,3.333333333333333,0,1,cooling_down
1968,81,1.0,3.0,3.0,3.0,0.037037037037037,4,6,1,8,35,10.5,1.5,9.0,12.0,4,10.0,1,0,stable
789,687,1.0,1.0,3.0,33.0,0.0480349344978165,6,5,1,10,41,44.53125,38.900501583366506,1.0,182.0,6,3.333333333333333,0,1,heating_up
4355,1225,0.0,0.0,1.0,79.0,0.0644897959183673,50,3,0,11,48,16.358974358974358,13.740240694131812,1.0,59.0,50,0.0,0,1,stable
2796,697,1.0,4.0,4.0,36.0,0.0516499282639885,2,1,0,10,44,20.0,17.24446080837057,1.0,76.0,2,13.333333333333334,1,0,cooling_down
4727,1148,1.0,3.0,4.0,66.0,0.0574912891986062,10,1,0,9,37,18.846153846153847,19.81858550353548,1.0,108.0,10,10.0,1,0,stable
2347,248,0.0,0.0,1.0,8.0,0.032258064516129,34,5,1,7,30,30.571428571428573,21.185285613619,1.0,67.0,34,0.0,0,1,stable
2454,355,1.0,3.0,3.0,22.0,0.0619718309859154,9,1,0,11,46,16.714285714285715,15.27881464220141,1.0,55.0,9,10.0,1,0,stable
2329,230,3.0,5.0,6.0,14.0,0.0608695652173913,3,1,0,7,28,17.923076923076923,20.34873474978628,1.0,66.0,3,16.666666666666664,1,0,heating_up
2736,637,0.0,1.0,2.0,35.0,0.0549450549450549,13,5,1,3,9,18.323529411764707,18.60379560930146,1.0,64.0,13,3.333333333333333,0,1,cooling_down
2732,633,1.0,2.0,3.0,31.0,0.0489731437598736,9,0,0,8,35,20.23333333333333,17.927043506637926,1.0,68.0,9,6.666666666666667,1,0,heating_up
4184,85,0.0,0.0,1.0,4.0,0.0470588235294117,45,3,0,9,36,11.333333333333334,4.027681991198191,8.0,17.0,45,0.0,0,1,stable
4400,821,0.0,0.0,3.0,40.0,0.0487210718635809,34,3,0,10,41,22.35897435897436,22.548508597548125,1.0,82.0,34,0.0,0,1,stable
2381,282,0.0,1.0,4.0,21.0,0.0744680851063829,26,5,1,3,9,12.55,12.257548694580006,1.0,50.0,26,3.333333333333333,0,0,cooling_down
766,664,0.0,2.0,2.0,38.0,0.0572289156626506,18,1,0,9,37,37.24324324324324,42.02663595890009,1.0,213.0,18,6.666666666666667,0,0,cooling_down
165,66,0.0,1.0,1.0,2.0,0.0303030303030303,37,6,1,5,17,93.0,0.0,93.0,93.0,37,3.333333333333333,0,1,cooling_down
4159,580,0.0,1.0,1.0,24.0,0.0413793103448275,20,0,0,2,6,26.43478260869565,17.03915206850419,1.0,57.0,20,3.333333333333333,0,0,cooling_down
105,7,0.0,0.0,0.0,0.0,0.0,999,1,0,10,43,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2240,141,0.0,1.0,3.0,11.0,0.0780141843971631,30,3,0,4,14,9.7,6.9,2.0,22.0,30,3.333333333333333,0,1,cooling_down
853,751,1.0,3.0,3.0,56.0,0.0745672436750998,10,5,1,12,51,26.6,21.118367705517738,2.0,84.0,10,10.0,1,0,stable
2820,721,1.0,1.0,4.0,35.0,0.0485436893203883,10,5,1,5,22,21.176470588235293,19.402047478727138,2.0,85.0,10,3.333333333333333,0,0,heating_up
875,773,0.0,2.0,4.0,49.0,0.0633893919793014,16,6,1,1,2,30.14583333333333,34.91417428455415,1.0,164.0,16,6.666666666666667,1,0,cooling_down
2804,705,1.0,4.0,4.0,43.0,0.0609929078014184,4,3,0,5,20,16.476190476190474,12.692776526974656,1.0,51.0,4,13.333333333333334,1,0,cooling_down
4059,929,0.0,0.0,0.0,40.0,0.0430570505920344,65,6,1,1,4,21.97435897435897,18.308590080695243,1.0,60.0,65,0.0,0,1,stable
