draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url,draw_sequence
2025-08-04,486,ada_sampatha,Ada Sampatha,S,07;08;06;07;08;02,"0486 Monday August 04, 2025 7 8 6 7 8 2 6 7 8 S",nlb,https://www.nlb.lk/results/ada-sampatha,54
2025-08-05,487,ada_sampatha,Ada Sampatha,D,02;08;09;02;08;00,"0487 Tuesday August 05, 2025 2 8 9 2 8 0 9 2 8 D",nlb,https://www.nlb.lk/results/ada-sampatha,55
2025-08-06,488,ada_sampatha,Ada Sampatha,J,05;07;09;05;07;05,"0488 Wednesday August 06, 2025 5 7 9 5 7 5 9 5 7 J",nlb,https://www.nlb.lk/results/ada-sampatha,56
2025-08-07,489,ada_sampatha,Ada Sampatha,G,04;07;08;04;07;04,"0489 Thursday August 07, 2025 4 7 8 4 7 4 8 4 7 G",nlb,https://www.nlb.lk/results/ada-sampatha,57
2025-08-08,490,ada_sampatha,Ada Sampatha,N,07;04;03;07;04;01,"0490 Friday August 08, 2025 7 4 3 7 4 1 3 7 4 N",nlb,https://www.nlb.lk/results/ada-sampatha,58
2025-08-09,491,ada_sampatha,Ada Sampatha,Y,08;03;01;08;03;09,"0491 Saturday August 09, 2025 8 3 1 8 3 9 1 8 3 Y",nlb,https://www.nlb.lk/results/ada-sampatha,59
2025-08-10,492,ada_sampatha,Ada Sampatha,K,02;06;03;02;06;01,"0492 Sunday August 10, 2025 2 6 3 2 6 1 3 2 6 K",nlb,https://www.nlb.lk/results/ada-sampatha,60
2025-08-11,493,ada_sampatha,Ada Sampatha,H,06;08;00;06;08;08,"0493 Monday August 11, 2025 6 8 0 6 8 8 0 6 8 H",nlb,https://www.nlb.lk/results/ada-sampatha,61
2025-08-12,494,ada_sampatha,Ada Sampatha,G,02;02;09;02;02;09,"0494 Tuesday August 12, 2025 2 2 9 2 2 9 9 2 2 G",nlb,https://www.nlb.lk/results/ada-sampatha,62
2025-08-13,495,ada_sampatha,Ada Sampatha,J,06;09;04;06;09;04,"0495 Wednesday August 13, 2025 6 9 4 6 9 4 4 6 9 J",nlb,https://www.nlb.lk/results/ada-sampatha,63
2025-08-14,496,ada_sampatha,Ada Sampatha,T,04;07;04;04;07;08,"0496 Thursday August 14, 2025 4 7 4 4 7 8 4 4 7 T",nlb,https://www.nlb.lk/results/ada-sampatha,64
2025-08-15,497,ada_sampatha,Ada Sampatha,U,08;09;01;08;09;02,"0497 Friday August 15, 2025 8 9 1 8 9 2 1 8 9 U",nlb,https://www.nlb.lk/results/ada-sampatha,65
2025-08-16,498,ada_sampatha,Ada Sampatha,R,00;06;04;00;06;06,"0498 Saturday August 16, 2025 0 6 4 0 6 6 4 0 6 R",nlb,https://www.nlb.lk/results/ada-sampatha,66
2025-08-17,499,ada_sampatha,Ada Sampatha,K,01;09;08;01;09;01,"0499 Sunday August 17, 2025 1 9 8 1 9 1 8 1 9 K",nlb,https://www.nlb.lk/results/ada-sampatha,67
2025-08-18,500,ada_sampatha,Ada Sampatha,W,00;09;04;00;09;01,"0500 Monday August 18, 2025 0 9 4 0 9 1 4 0 9 W",nlb,https://www.nlb.lk/results/ada-sampatha,68
2025-08-19,501,ada_sampatha,Ada Sampatha,K,05;00;00;05;00;06,"0501 Tuesday August 19, 2025 5 0 0 5 0 6 0 5 0 K",nlb,https://www.nlb.lk/results/ada-sampatha,69
2025-08-20,502,ada_sampatha,Ada Sampatha,M,09;00;02;09;00;03,"0502 Wednesday August 20, 2025 9 0 2 9 0 3 2 9 0 M",nlb,https://www.nlb.lk/results/ada-sampatha,70
2025-08-21,503,ada_sampatha,Ada Sampatha,P,09;05;07;09;05;07,"0503 Thursday August 21, 2025 9 5 7 9 5 7 7 9 5 P",nlb,https://www.nlb.lk/results/ada-sampatha,71
2025-08-22,504,ada_sampatha,Ada Sampatha,C,06;07;01;06;07;02,"0504 Friday August 22, 2025 6 7 1 6 7 2 1 6 7 C",nlb,https://www.nlb.lk/results/ada-sampatha,72
2025-08-23,505,ada_sampatha,Ada Sampatha,S,08;07;08;08;07;01,"0505 Saturday August 23, 2025 8 7 8 8 7 1 8 8 7 S",nlb,https://www.nlb.lk/results/ada-sampatha,73
2025-08-24,506,ada_sampatha,Ada Sampatha,B,09;01;07;09;01;00,"0506 Sunday August 24, 2025 9 1 7 9 1 0 7 9 1 B",nlb,https://www.nlb.lk/results/ada-sampatha,74
2025-08-25,507,ada_sampatha,Ada Sampatha,Y,07;03;02;07;03;08,"0507 Monday August 25, 2025 7 3 2 7 3 8 2 7 3 Y",nlb,https://www.nlb.lk/results/ada-sampatha,75
2025-08-26,508,ada_sampatha,Ada Sampatha,L,02;08;05;02;08;07,"0508 Tuesday August 26, 2025 2 8 5 2 8 7 5 2 8 L",nlb,https://www.nlb.lk/results/ada-sampatha,76
2025-08-27,509,ada_sampatha,Ada Sampatha,T,09;06;08;09;06;07,"0509 Wednesday August 27, 2025 9 6 8 9 6 7 8 9 6 T",nlb,https://www.nlb.lk/results/ada-sampatha,77
2025-08-28,510,ada_sampatha,Ada Sampatha,S,08;08;00;08;08;00,"0510 Thursday August 28, 2025 8 8 0 8 8 0 0 8 8 S",nlb,https://www.nlb.lk/results/ada-sampatha,78
2025-08-29,511,ada_sampatha,Ada Sampatha,H,01;09;05;01;09;03,"0511 Friday August 29, 2025 1 9 5 1 9 3 5 1 9 H",nlb,https://www.nlb.lk/results/ada-sampatha,79
2025-08-30,512,ada_sampatha,Ada Sampatha,N,07;07;04;07;07;03,"0512 Saturday August 30, 2025 7 7 4 7 7 3 4 7 7 N",nlb,https://www.nlb.lk/results/ada-sampatha,80
2025-08-31,513,ada_sampatha,Ada Sampatha,B,03;02;06;03;02;00,"0513 Sunday August 31, 2025 3 2 6 3 2 0 6 3 2 B",nlb,https://www.nlb.lk/results/ada-sampatha,81
2025-09-01,514,ada_sampatha,Ada Sampatha,E,09;05;03;09;05;07,"0514 Monday September 01, 2025 9 5 3 9 5 7 3 9 5 E",nlb,https://www.nlb.lk/results/ada-sampatha,82
2025-09-02,515,ada_sampatha,Ada Sampatha,R,07;01;03;07;01;07,"0515 Tuesday September 02, 2025 7 1 3 7 1 7 3 7 1 R",nlb,https://www.nlb.lk/results/ada-sampatha,83
2025-09-03,516,ada_sampatha,Ada Sampatha,T,02;08;03;02;08;02,"0516 Wednesday September 03, 2025 2 8 3 2 8 2 3 2 8 T",nlb,https://www.nlb.lk/results/ada-sampatha,84
2025-09-04,517,ada_sampatha,Ada Sampatha,S,08;06;07;08;06;01,"0517 Thursday September 04, 2025 8 6 7 8 6 1 7 8 6 S",nlb,https://www.nlb.lk/results/ada-sampatha,85
2025-09-05,518,ada_sampatha,Ada Sampatha,A,08;05;02;08;05;04,"0518 Friday September 05, 2025 8 5 2 8 5 4 2 8 5 A",nlb,https://www.nlb.lk/results/ada-sampatha,86
2025-09-06,519,ada_sampatha,Ada Sampatha,U,03;05;06;03;05;00,"0519 Saturday September 06, 2025 3 5 6 3 5 0 6 3 5 U",nlb,https://www.nlb.lk/results/ada-sampatha,87
2025-09-07,520,ada_sampatha,Ada Sampatha,U,04;02;02;04;02;08,"0520 Sunday September 07, 2025 4 2 2 4 2 8 2 4 2 U",nlb,https://www.nlb.lk/results/ada-sampatha,88
2025-09-08,521,ada_sampatha,Ada Sampatha,C,02;00;08;02;00;02,"0521 Monday September 08, 2025 2 0 8 2 0 2 8 2 0 C",nlb,https://www.nlb.lk/results/ada-sampatha,89
2025-09-09,522,ada_sampatha,Ada Sampatha,H,01;05;03;01;05;05,"0522 Tuesday September 09, 2025 1 5 3 1 5 5 3 1 5 H",nlb,https://www.nlb.lk/results/ada-sampatha,90
2025-09-10,523,ada_sampatha,Ada Sampatha,D,09;00;09;09;00;05,"0523 Wednesday September 10, 2025 9 0 9 9 0 5 9 9 0 D",nlb,https://www.nlb.lk/results/ada-sampatha,91
2025-09-11,524,ada_sampatha,Ada Sampatha,E,04;09;02;04;09;00,"0524 Thursday September 11, 2025 4 9 2 4 9 0 2 4 9 E",nlb,https://www.nlb.lk/results/ada-sampatha,92
2025-09-12,525,ada_sampatha,Ada Sampatha,M,06;06;02;06;06;05,"0525 Friday September 12, 2025 6 6 2 6 6 5 2 6 6 M",nlb,https://www.nlb.lk/results/ada-sampatha,93
2025-09-13,526,ada_sampatha,Ada Sampatha,U,02;03;04;02;03;09,"0526 Saturday September 13, 2025 2 3 4 2 3 9 4 2 3 U",nlb,https://www.nlb.lk/results/ada-sampatha,94
2025-09-14,527,ada_sampatha,Ada Sampatha,U,04;08;01;04;08;09,"0527 Sunday September 14, 2025 4 8 1 4 8 9 1 4 8 U",nlb,https://www.nlb.lk/results/ada-sampatha,95
2025-09-15,528,ada_sampatha,Ada Sampatha,K,07;06;00;07;06;04,"0528 Monday September 15, 2025 7 6 0 7 6 4 0 7 6 K",nlb,https://www.nlb.lk/results/ada-sampatha,96
2025-09-16,529,ada_sampatha,Ada Sampatha,N,06;04;06;06;04;03,"0529 Tuesday September 16, 2025 6 4 6 6 4 3 6 6 4 N",nlb,https://www.nlb.lk/results/ada-sampatha,97
2025-09-17,530,ada_sampatha,Ada Sampatha,J,09;01;03;09;01;07,"0530 Wednesday September 17, 2025 9 1 3 9 1 7 3 9 1 J",nlb,https://www.nlb.lk/results/ada-sampatha,98
2025-09-18,531,ada_sampatha,Ada Sampatha,G,05;09;01;05;09;00,"0531 Thursday September 18, 2025 5 9 1 5 9 0 1 5 9 G",nlb,https://www.nlb.lk/results/ada-sampatha,99
2025-09-19,532,ada_sampatha,Ada Sampatha,T,05;07;04;05;07;06,"0532 Friday September 19, 2025 5 7 4 5 7 6 4 5 7 T",nlb,https://www.nlb.lk/results/ada-sampatha,100
2025-09-20,533,ada_sampatha,Ada Sampatha,Y,03;01;03;03;01;08,"0533 Saturday September 20, 2025 3 1 3 3 1 8 3 3 1 Y",nlb,https://www.nlb.lk/results/ada-sampatha,101
2025-09-21,534,ada_sampatha,Ada Sampatha,H,08;07;00;08;07;06,"0534 Sunday September 21, 2025 8 7 0 8 7 6 0 8 7 H",nlb,https://www.nlb.lk/results/ada-sampatha,102
2025-09-22,535,ada_sampatha,Ada Sampatha,W,01;00;06;01;00;03,"0535 Monday September 22, 2025 1 0 6 1 0 3 6 1 0 W",nlb,https://www.nlb.lk/results/ada-sampatha,103
2025-09-23,536,ada_sampatha,Ada Sampatha,G,02;06;08;02;06;08,"0536 Tuesday September 23, 2025 2 6 8 2 6 8 8 2 6 G",nlb,https://www.nlb.lk/results/ada-sampatha,104
2025-09-24,537,ada_sampatha,Ada Sampatha,Y,09;03;02;09;03;09,"0537 Wednesday September 24, 2025 9 3 2 9 3 9 2 9 3 Y",nlb,https://www.nlb.lk/results/ada-sampatha,105
2025-09-25,538,ada_sampatha,Ada Sampatha,E,06;07;01;06;07;07,"0538 Thursday September 25, 2025 6 7 1 6 7 7 1 6 7 E",nlb,https://www.nlb.lk/results/ada-sampatha,106
2025-09-26,539,ada_sampatha,Ada Sampatha,S,03;04;01;03;04;05,"0539 Friday September 26, 2025 3 4 1 3 4 5 1 3 4 S",nlb,https://www.nlb.lk/results/ada-sampatha,107
2025-09-27,540,ada_sampatha,Ada Sampatha,Q,01;08;03;01;08;04,"0540 Saturday September 27, 2025 1 8 3 1 8 4 3 1 8 Q",nlb,https://www.nlb.lk/results/ada-sampatha,108
2025-09-28,541,ada_sampatha,Ada Sampatha,E,02;00;05;02;00;03,"0541 Sunday September 28, 2025 2 0 5 2 0 3 5 2 0 E",nlb,https://www.nlb.lk/results/ada-sampatha,109
2025-09-29,542,ada_sampatha,Ada Sampatha,E,01;01;08;01;01;06,"0542 Monday September 29, 2025 1 1 8 1 1 6 8 1 1 E",nlb,https://www.nlb.lk/results/ada-sampatha,110
2025-09-30,543,ada_sampatha,Ada Sampatha,N,03;04;09;03;04;04,"0543 Tuesday September 30, 2025 3 4 9 3 4 4 9 3 4 N",nlb,https://www.nlb.lk/results/ada-sampatha,111
2025-10-01,544,ada_sampatha,Ada Sampatha,X,02;05;00;02;05;02,"0544 Wednesday October 01, 2025 2 5 0 2 5 2 0 2 5 X",nlb,https://www.nlb.lk/results/ada-sampatha,112
2025-10-02,545,ada_sampatha,Ada Sampatha,N,05;08;03;05;08;06,"0545 Thursday October 02, 2025 5 8 3 5 8 6 3 5 8 N",nlb,https://www.nlb.lk/results/ada-sampatha,113
2025-10-03,546,ada_sampatha,Ada Sampatha,N,04;00;08;04;00;03,"0546 Friday October 03, 2025 4 0 8 4 0 3 8 4 0 N",nlb,https://www.nlb.lk/results/ada-sampatha,114
2025-10-04,547,ada_sampatha,Ada Sampatha,Z,07;02;05;07;02;03,"0547 Saturday October 04, 2025 7 2 5 7 2 3 5 7 2 Z",nlb,https://www.nlb.lk/results/ada-sampatha,115
2025-10-05,548,ada_sampatha,Ada Sampatha,Q,00;01;01;00;01;07,"0548 Sunday October 05, 2025 0 1 1 0 1 7 1 0 1 Q",nlb,https://www.nlb.lk/results/ada-sampatha,116
2025-10-06,549,ada_sampatha,Ada Sampatha,V,03;07;00;03;07;07,"0549 Monday October 06, 2025 3 7 0 3 7 7 0 3 7 V",nlb,https://www.nlb.lk/results/ada-sampatha,117
2025-10-07,550,ada_sampatha,Ada Sampatha,K,08;01;01;08;01;05,"0550 Tuesday October 07, 2025 8 1 1 8 1 5 1 8 1 K",nlb,https://www.nlb.lk/results/ada-sampatha,118
2025-10-08,551,ada_sampatha,Ada Sampatha,Y,07;07;03;07;07;04,"0551 Wednesday October 08, 2025 7 7 3 7 7 4 3 7 7 Y",nlb,https://www.nlb.lk/results/ada-sampatha,119
2025-10-09,552,ada_sampatha,Ada Sampatha,Z,07;03;04;07;03;00,"0552 Thursday October 09, 2025 7 3 4 7 3 0 4 7 3 Z",nlb,https://www.nlb.lk/results/ada-sampatha,120
2025-10-10,553,ada_sampatha,Ada Sampatha,N,02;05;03;02;05;05,"0553 Friday October 10, 2025 2 5 3 2 5 5 3 2 5 N",nlb,https://www.nlb.lk/results/ada-sampatha,121
2025-10-11,554,ada_sampatha,Ada Sampatha,K,05;05;01;05;05;07,"0554 Saturday October 11, 2025 5 5 1 5 5 7 1 5 5 K",nlb,https://www.nlb.lk/results/ada-sampatha,122
2025-10-12,555,ada_sampatha,Ada Sampatha,F,05;00;01;05;00;04,"0555 Sunday October 12, 2025 5 0 1 5 0 4 1 5 0 F",nlb,https://www.nlb.lk/results/ada-sampatha,123
2025-10-13,556,ada_sampatha,Ada Sampatha,A,09;04;06;09;04;06,"0556 Monday October 13, 2025 9 4 6 9 4 6 6 9 4 A",nlb,https://www.nlb.lk/results/ada-sampatha,124
2025-10-14,557,ada_sampatha,Ada Sampatha,B,03;02;09;03;02;09,"0557 Tuesday October 14, 2025 3 2 9 3 2 9 9 3 2 B",nlb,https://www.nlb.lk/results/ada-sampatha,125
2025-10-15,558,ada_sampatha,Ada Sampatha,D,04;04;05;04;04;00,"0558 Wednesday October 15, 2025 4 4 5 4 4 0 5 4 4 D",nlb,https://www.nlb.lk/results/ada-sampatha,126
2025-10-16,559,ada_sampatha,Ada Sampatha,X,02;07;01;02;07;03,"0559 Thursday October 16, 2025 2 7 1 2 7 3 1 2 7 X",nlb,https://www.nlb.lk/results/ada-sampatha,127
2025-10-17,560,ada_sampatha,Ada Sampatha,H,02;02;07;02;02;02,"0560 Friday October 17, 2025 2 2 7 2 2 2 7 2 2 H",nlb,https://www.nlb.lk/results/ada-sampatha,128
2025-10-18,561,ada_sampatha,Ada Sampatha,N,03;00;09;03;00;07,"0561 Saturday October 18, 2025 3 0 9 3 0 7 9 3 0 N",nlb,https://www.nlb.lk/results/ada-sampatha,129
2025-10-19,562,ada_sampatha,Ada Sampatha,N,06;03;01;06;03;00,"0562 Sunday October 19, 2025 6 3 1 6 3 0 1 6 3 N",nlb,https://www.nlb.lk/results/ada-sampatha,130
2025-10-20,563,ada_sampatha,Ada Sampatha,H,04;08;02;04;08;00,"0563 Monday October 20, 2025 4 8 2 4 8 0 2 4 8 H",nlb,https://www.nlb.lk/results/ada-sampatha,131
2025-10-21,564,ada_sampatha,Ada Sampatha,Q,08;06;01;08;06;05,"0564 Tuesday October 21, 2025 8 6 1 8 6 5 1 8 6 Q",nlb,https://www.nlb.lk/results/ada-sampatha,132
2025-10-22,565,ada_sampatha,Ada Sampatha,O,08;05;09;08;05;02,"0565 Wednesday October 22, 2025 8 5 9 8 5 2 9 8 5 O",nlb,https://www.nlb.lk/results/ada-sampatha,133
2025-10-23,566,ada_sampatha,Ada Sampatha,C,07;03;02;07;03;06,"0566 Thursday October 23, 2025 7 3 2 7 3 6 2 7 3 C",nlb,https://www.nlb.lk/results/ada-sampatha,134
