draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2025-11-08,715,supiri_dhana_sampatha,Supiri Dhana Sampatha,A,02;06;08;06;00;06,715 | 2025-Nov-08 Saturday,dlb,https://www.dlb.lk/result/17/
2025-11-07,714,supiri_dhana_sampatha,Supiri Dhana Sampatha,B,05;03;07;00;09;07,714 | 2025-Nov-07 Friday,dlb,https://www.dlb.lk/result/17/
2025-11-06,713,supiri_dhana_sampatha,Supiri Dhana Sampatha,L,04;02;03;04;07;08,713 | 2025-Nov-06 Thursday,dlb,https://www.dlb.lk/result/17/
2025-11-05,712,supiri_dhana_sampatha,Supiri Dhana Sampatha,O,05;01;04;05;03;02,712 | 2025-Nov-05 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-11-04,711,supiri_dhana_sampatha,Supiri Dhana Sampatha,J,06;01;05;08;09;02,711 | 2025-Nov-04 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-11-03,710,supiri_dhana_sampatha,Supiri Dhana Sampatha,F,01;00;09;05;07;03,710 | 2025-Nov-03 Monday,dlb,https://www.dlb.lk/result/17/
2025-11-02,709,supiri_dhana_sampatha,Supiri Dhana Sampatha,R,02;06;06;05;04;08,709 | 2025-Nov-02 Sunday,dlb,https://www.dlb.lk/result/17/
2025-11-01,708,supiri_dhana_sampatha,Supiri Dhana Sampatha,B,03;04;08;06;06;09,708 | 2025-Nov-01 Saturday,dlb,https://www.dlb.lk/result/17/
2025-10-31,707,supiri_dhana_sampatha,Supiri Dhana Sampatha,Q,09;08;03;03;07;03,707 | 2025-Oct-31 Friday,dlb,https://www.dlb.lk/result/17/
2025-10-30,706,supiri_dhana_sampatha,Supiri Dhana Sampatha,M,00;03;04;05;00;09,706 | 2025-Oct-30 Thursday,dlb,https://www.dlb.lk/result/17/
2025-10-29,705,supiri_dhana_sampatha,Supiri Dhana Sampatha,A,09;03;09;01;02;04,705 | 2025-Oct-29 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-10-28,704,supiri_dhana_sampatha,Supiri Dhana Sampatha,O,03;02;07;03;05;07,704 | 2025-Oct-28 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-10-27,703,supiri_dhana_sampatha,Supiri Dhana Sampatha,N,06;03;00;00;09;03,703 | 2025-Oct-27 Monday,dlb,https://www.dlb.lk/result/17/
2025-10-26,702,supiri_dhana_sampatha,Supiri Dhana Sampatha,Y,02;08;07;05;08;03,702 | 2025-Oct-26 Sunday,dlb,https://www.dlb.lk/result/17/
2025-10-25,701,supiri_dhana_sampatha,Supiri Dhana Sampatha,W,01;09;03;02;02;04,701 | 2025-Oct-25 Saturday,dlb,https://www.dlb.lk/result/17/
2025-10-24,700,supiri_dhana_sampatha,Supiri Dhana Sampatha,F,06;06;04;04;08;04,700 | 2025-Oct-24 Friday,dlb,https://www.dlb.lk/result/17/
2025-10-23,699,supiri_dhana_sampatha,Supiri Dhana Sampatha,F,00;06;04;04;07;05,699 | 2025-Oct-23 Thursday,dlb,https://www.dlb.lk/result/17/
2025-10-22,698,supiri_dhana_sampatha,Supiri Dhana Sampatha,Y,00;00;09;08;03;02,698 | 2025-Oct-22 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-10-21,697,supiri_dhana_sampatha,Supiri Dhana Sampatha,K,04;03;04;06;02;03,697 | 2025-Oct-21 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-10-20,696,supiri_dhana_sampatha,Supiri Dhana Sampatha,C,03;08;04;06;04;02,696 | 2025-Oct-20 Monday,dlb,https://www.dlb.lk/result/17/
2025-10-19,695,supiri_dhana_sampatha,Supiri Dhana Sampatha,P,06;08;06;04;05;04,695 | 2025-Oct-19 Sunday,dlb,https://www.dlb.lk/result/17/
