draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2025-06-22,1177,handahana,Handahana,,19;42;46;51;01;00,"1177 Sunday June 22, 2025 ARIES 19 42 46 51 Dhanayogaya 1 0 8 7 5 Daiwa Ankaya 49",nlb,https://www.nlb.lk/results/handahana
2025-06-21,1176,handahana,Handahana,,19;25;30;38;03;07,"1176 Saturday June 21, 2025 ARIES 19 25 30 38 Dhanayogaya 3 7 5 2 3 Daiwa Ankaya 20",nlb,https://www.nlb.lk/results/handahana
2025-06-20,1175,handahana,Handahana,,09;17;42;44;04;02,"1175 Friday June 20, 2025 VIRGO 09 17 42 44 Dhanayogaya 4 2 7 1 7 Daiwa Ankaya 14",nlb,https://www.nlb.lk/results/handahana
2025-06-19,1174,handahana,Handahana,,06;07;09;59;07;08,"1174 Thursday June 19, 2025 ARIES 6 7 9 59 Dhanayogaya 7 8 5 9 1 Daiwa Ankaya 25",nlb,https://www.nlb.lk/results/handahana
2025-06-18,1173,handahana,Handahana,,01;15;20;40;02;05,"1173 Wednesday June 18, 2025 GEMINI 01 15 20 40 Dhanayogaya 2 5 6 0 0 Daiwa Ankaya 37",nlb,https://www.nlb.lk/results/handahana
2025-06-17,1172,handahana,Handahana,,12;33;43;58;08;09,"1172 Tuesday June 17, 2025 SCORPIO 12 33 43 58 Dhanayogaya 8 9 9 1 6 Daiwa Ankaya 32",nlb,https://www.nlb.lk/results/handahana
2025-06-16,1171,handahana,Handahana,,12;34;46;52;02;04,"1171 Monday June 16, 2025 ARIES 12 34 46 52 Dhanayogaya 2 4 3 4 3 Daiwa Ankaya 33",nlb,https://www.nlb.lk/results/handahana
2025-06-15,1170,handahana,Handahana,,26;29;41;45;00;00,"1170 Sunday June 15, 2025 SAGITTARIUS 26 29 41 45 Dhanayogaya 0 0 4 5 9 Daiwa Ankaya 3",nlb,https://www.nlb.lk/results/handahana
2025-06-14,1169,handahana,Handahana,,34;41;51;55;03;07,"1169 Saturday June 14, 2025 SCORPIO 34 41 51 55 Dhanayogaya 3 7 4 7 5 Daiwa Ankaya 29",nlb,https://www.nlb.lk/results/handahana
2025-06-13,1168,handahana,Handahana,,01;29;48;58;02;03,"1168 Friday June 13, 2025 PISCES 01 29 48 58 Dhanayogaya 2 3 4 4 6 Daiwa Ankaya 25",nlb,https://www.nlb.lk/results/handahana
2025-06-12,1167,handahana,Handahana,,17;29;54;62;00;09,"1167 Thursday June 12, 2025 SAGITTARIUS 17 29 54 62 Dhanayogaya 0 9 8 5 2 Daiwa Ankaya 26",nlb,https://www.nlb.lk/results/handahana
2025-06-11,1166,handahana,Handahana,,05;06;28;42;00;07,"1166 Wednesday June 11, 2025 VIRGO 05 06 28 42 Dhanayogaya 0 7 0 7 5 Daiwa Ankaya 13",nlb,https://www.nlb.lk/results/handahana
